mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,label
-173.64044,50.14854,10.295177,-2.6241925,-26.626299,-26.408209,-32.334435,-27.624262,0.5543389,-16.132277,-17.972593,-13.620554,-5.9949117,-67.92123,-65.049614,-61.39882,-56.19187,-48.755333,-47.79226,-44.39075,-43.02184,-42.908714,-38.453934,-33.305996,-26.524788,-23.130358,-25.298887,-28.652311,-33.39819,-37.567852,-39.119698,-35.393536,-37.320873,-35.332077,-33.14637,-32.38767,-31.549486,-28.664787,-28.834766,-31.327679,-32.9944,-35.40964,-38.089375,-39.85577,-41.124485,-41.96818,-41.931892,-43.052944,-44.33823,-41.739143,-37.96741,-37.995888,-42.246502,-46.218063,-48.49507,-48.402428,-48.962315,-51.66901,-52.968075,-54.229507,-53.06723,-49.22415,-45.24228,-45.362362,-47.711544,-50.387947,-51.888054,-51.600674,-51.644142,-51.318153,-49.65753,-46.89659,-44.802048,-44.668667,-45.051254,-45.70819,-45.591312,-45.518105,-43.303215,-43.312656,-45.25266,-48.41289,-50.761055,-51.94965,-51.023575,-49.106075,-49.579674,-52.206245,-53.281525,-54.320404,-52.287342,-51.748833,-53.968166,-55.157825,-55.461372,-51.023003,-48.74839,-49.69728,-50.03315,-48.291027,-47.39954,-47.062668,-48.362446,-48.82096,-48.674023,-49.09502,-48.460987,-46.799603,-46.711258,-47.70751,-47.654373,-47.923367,-47.477726,-47.00054,-48.341084,-51.641117,-51.291183,-52.580013,-52.36154,-50.209354,-52.090767,-50.554726,-50.182274,-52.258465,-52.445255,-54.98674,-55.353603,-54.58893,-53.291645,-54.70681,-56.29705,-57.39754,-56.062366,-53.90829,-51.65815,-49.82851,-47.16147,-46.47912,-47.186337,-51.357506,-59.78784,0
-122.47254,77.18905,2.6014733,31.887625,9.693712,4.2765274,-17.192799,-9.689208,-14.273916,9.435578,-13.079179,4.857195,-10.4451065,-42.223976,-41.78592,-34.3968,-19.52979,-17.914227,-27.00123,-32.558807,-27.364191,-22.286974,-22.391676,-27.34561,-30.566727,-29.172838,-27.910046,-28.036201,-28.267113,-27.40788,-29.429716,-30.554178,-30.56807,-27.958464,-27.959023,-30.745749,-34.40619,-34.310192,-32.977562,-34.705353,-38.842773,-41.217663,-38.422134,-38.888973,-40.671227,-43.652233,-43.464222,-40.984764,-41.736664,-43.699543,-45.489277,-43.33679,-42.95088,-44.113567,-45.432583,-44.198376,-40.91892,-41.13631,-44.794785,-44.38492,-41.354137,-40.863655,-43.16739,-41.638374,-39.466835,-39.945904,-40.612625,-40.067146,-38.095016,-37.64192,-37.876915,-37.949085,-37.563236,-37.52967,-39.049873,-37.848545,-38.07517,-39.718937,-38.963535,-41.516155,-42.110607,-41.306694,-43.486115,-43.771122,-44.786774,-45.650547,-43.41458,-42.567158,-42.1627,-41.61051,-41.699406,-41.647327,-41.898434,-42.269184,-41.903774,-42.724697,-44.794567,-46.405003,-46.564693,-45.669434,-45.258404,-43.583054,-43.18234,-42.907635,-42.485245,-42.464058,-44.204037,-45.99273,-48.24742,-50.193813,-51.46518,-51.044765,-50.15773,-47.32739,-46.290863,-46.495316,-48.3507,-48.895298,-50.618813,-51.455833,-52.5688,-53.57185,-51.9354,-50.75135,-48.346264,-46.548733,-47.78355,-48.971874,-48.768223,-50.040688,-49.142418,-48.513622,-47.655746,-48.011974,-48.1467,-49.015568,-49.45178,-52.706673,-59.972034,-72.86196,-79.11754,0
-175.06346,90.33299,-11.622403,-7.9438963,-31.781183,-19.183907,-24.660805,-22.064539,-1.7072035,-13.132597,-20.149288,-6.3032694,3.559888,-70.47019,-62.327843,-61.18733,-58.092514,-47.980045,-44.6953,-41.679615,-43.859753,-43.180424,-40.48953,-38.44617,-36.741352,-34.302723,-33.79499,-35.438423,-37.567463,-38.717815,-36.4301,-33.683144,-32.38966,-31.369957,-31.543007,-31.937136,-33.777233,-36.182755,-37.404053,-38.157795,-38.026848,-37.772697,-35.797806,-36.916325,-39.059116,-40.80199,-40.434826,-40.16255,-40.004337,-40.547623,-41.095757,-41.772884,-40.93176,-41.953278,-43.42761,-44.27353,-45.1956,-47.737072,-47.98815,-48.0352,-48.425404,-48.307743,-47.51716,-47.645634,-49.209602,-49.039993,-48.37666,-50.081596,-51.58714,-52.297165,-51.329796,-51.381207,-50.101013,-48.79656,-47.899715,-47.73141,-46.28683,-45.679737,-47.039833,-48.396263,-48.009106,-48.073425,-50.100567,-51.918186,-53.579258,-56.59675,-57.90894,-56.91758,-58.098663,-56.705917,-56.028786,-56.493965,-58.092648,-62.537613,-61.071346,-57.906548,-56.619007,-56.374523,-54.349327,-49.593987,-49.048744,-50.322098,-51.088852,-50.88868,-52.370117,-54.473217,-54.257404,-55.65156,-56.36245,-56.50949,-57.100636,-59.235065,-59.27677,-58.967575,-59.2606,-59.06695,-59.408348,-60.10337,-59.290436,-59.259327,-56.794056,-56.777885,-57.256012,-57.97709,-62.61351,-65.95477,-67.566,-67.34395,-65.793236,-65.35905,-65.86316,-65.806206,-65.0793,-63.790478,-63.42326,-63.22412,-63.42165,-60.86584,-61.215706,-62.852463,-69.55882,0
-216.65031,81.66155,-9.848839,-0.34177688,-26.882526,-8.569223,-24.88928,-34.079544,-11.292791,-8.288098,-14.202279,-10.104621,-5.428304,-68.77919,-63.89043,-60.691216,-53.565926,-45.14002,-42.291958,-34.5893,-33.36189,-37.96984,-39.37817,-36.890938,-33.74089,-31.358624,-31.11922,-28.765673,-30.544706,-33.483845,-34.974472,-33.50199,-34.85097,-33.29886,-30.516562,-28.677588,-30.204487,-31.367535,-33.39322,-37.361702,-39.101444,-39.705708,-38.511818,-38.618546,-39.24611,-41.016933,-42.691525,-43.72726,-44.479027,-42.35939,-39.41137,-41.818714,-44.1309,-45.113937,-45.460213,-45.563587,-45.428577,-46.494247,-45.1138,-44.582005,-43.99308,-43.20048,-41.11464,-42.184967,-43.68141,-43.775913,-43.45821,-45.173416,-46.220314,-46.097416,-44.994514,-42.75753,-43.117867,-46.224964,-46.69585,-45.63306,-44.9966,-45.283043,-46.785507,-45.40156,-47.234108,-50.522278,-52.80258,-55.18991,-55.5951,-54.43451,-55.4697,-57.249245,-57.064323,-56.296837,-52.96518,-51.05648,-50.046047,-50.338627,-50.697533,-49.783638,-50.72033,-52.131172,-52.579296,-52.140514,-49.95629,-49.919518,-50.45339,-50.554966,-50.194637,-50.031796,-49.39093,-48.259865,-47.73825,-48.87059,-50.997257,-51.6188,-52.79673,-53.684196,-54.817085,-55.82103,-55.665836,-56.561764,-58.311256,-58.092983,-57.80369,-57.902325,-56.307686,-54.82247,-54.47363,-55.55877,-58.470882,-61.218758,-63.446587,-64.67465,-64.08299,-62.084145,-61.700306,-61.305626,-59.36662,-58.906822,-60.409775,-59.506363,-58.394665,-60.678123,-68.51958,0
-272.3967,74.016174,-7.9999876,-7.3761764,-26.867838,-26.492527,-18.263329,-17.872921,-10.98006,-22.631783,-6.2919,-7.038591,-3.0395346,-75.94536,-74.51963,-71.44417,-67.058075,-62.60499,-54.94108,-52.42061,-51.977524,-51.944668,-49.68779,-45.20243,-44.274513,-44.60505,-46.807125,-45.04416,-46.04105,-47.513165,-47.42127,-43.195152,-44.85445,-41.33937,-40.19203,-40.50979,-41.003693,-43.635464,-46.26335,-48.04208,-50.546417,-51.29143,-51.14864,-50.580147,-49.8236,-49.297005,-46.188927,-49.526215,-50.09341,-50.42872,-51.4207,-52.751907,-53.467403,-53.97615,-54.19712,-54.504562,-55.814774,-55.83704,-54.21777,-52.118057,-52.131638,-53.527004,-56.251938,-57.642517,-58.087887,-58.41389,-60.547997,-60.665157,-60.2297,-59.80174,-60.52489,-62.13586,-63.422718,-63.771816,-63.321236,-61.220173,-59.01288,-56.103325,-55.2058,-56.732697,-58.121834,-57.163788,-57.83216,-58.453674,-58.80741,-61.04758,-62.39455,-62.421535,-62.706833,-62.74403,-62.71456,-60.804142,-60.647457,-60.92043,-61.087925,-61.714672,-59.727833,-60.349293,-61.622932,-63.033405,-63.76388,-65.27956,-65.00691,-64.24294,-65.32776,-65.16729,-64.585556,-64.67693,-64.7057,-62.43283,-61.3504,-61.578716,-61.750797,-63.12079,-66.18998,-65.52882,-65.58612,-67.193,-67.20736,-67.08186,-66.789986,-66.47187,-67.89548,-70.25176,-71.185814,-70.98461,-72.85384,-73.09468,-73.00015,-71.596,-69.95593,-69.395294,-70.17793,-68.76079,-67.063034,-66.015915,-65.93576,-65.992744,-66.16699,-67.82903,-74.10401,0
-170.93689,94.39784,-8.834233,7.6768866,-16.109434,-2.8266919,-36.765457,-26.74409,-5.146045,-14.445411,-11.708369,-16.289402,-6.1977835,-61.39143,-60.38477,-57.43916,-52.135918,-35.47882,-26.24197,-25.22944,-32.484573,-37.881145,-37.304646,-31.02188,-26.037004,-22.547813,-22.07539,-24.457018,-28.392609,-31.532337,-31.666777,-30.320124,-29.07204,-29.455988,-29.33079,-29.970734,-32.34649,-34.79419,-32.71002,-32.00395,-33.18568,-34.379074,-36.64644,-37.849537,-40.118343,-39.65466,-38.430756,-39.22626,-40.367817,-42.560593,-42.458553,-41.02631,-41.940838,-43.217213,-43.945763,-44.32897,-45.62401,-46.175167,-46.127758,-46.54837,-44.55761,-43.60376,-43.447933,-41.569687,-40.288567,-41.770916,-41.193657,-40.718773,-40.62165,-40.122757,-40.692204,-41.845806,-41.217857,-40.742725,-41.85307,-43.57065,-42.0739,-41.740948,-42.442398,-41.25621,-43.3451,-44.392494,-45.494602,-46.710938,-48.61867,-48.593548,-49.102806,-51.577614,-53.625656,-54.760136,-53.217495,-53.487774,-53.068634,-51.885014,-52.838852,-51.490696,-51.365696,-51.767742,-50.77018,-51.384377,-51.071716,-51.54163,-52.067688,-52.05707,-51.743317,-51.160908,-49.8655,-48.611008,-47.807835,-47.880478,-48.552593,-49.251747,-50.740402,-51.205864,-53.10219,-54.1413,-53.940956,-52.69018,-53.082176,-52.642307,-50.622803,-50.521866,-51.360455,-53.79838,-56.204548,-59.14834,-60.884846,-61.938774,-64.03965,-64.81268,-63.3486,-63.576385,-64.43719,-64.90374,-62.834496,-60.4406,-58.97548,-57.379196,-56.687096,-59.189938,-68.61562,0
-219.888,38.026703,17.790726,20.521626,-25.81043,-25.816422,-34.87628,-28.625477,-14.450333,-4.8522773,-20.495718,-18.203691,2.1173553,-68.49538,-65.61043,-61.223465,-56.001083,-55.151527,-52.396687,-41.9534,-28.173016,-22.568647,-26.40323,-32.79692,-36.196293,-39.99971,-40.961613,-36.414986,-31.470566,-25.632795,-21.789328,-24.017405,-30.801765,-36.547234,-39.13433,-37.78169,-36.170486,-34.412678,-33.624287,-34.42427,-36.677967,-40.41903,-42.721382,-42.566944,-43.06168,-43.523228,-42.885006,-42.79937,-44.534874,-46.40738,-49.14572,-51.83844,-54.633186,-55.643925,-56.57737,-54.0997,-51.708523,-51.431858,-51.38693,-50.932606,-53.389473,-54.903587,-53.05059,-53.113598,-54.15361,-52.75335,-52.80309,-52.731434,-52.596706,-51.05871,-49.45817,-46.6194,-46.336784,-48.62951,-49.86428,-49.05177,-47.614407,-45.85013,-47.186283,-47.472443,-48.62121,-50.10876,-49.88349,-49.4577,-49.046192,-51.40267,-51.263935,-50.76571,-52.29645,-54.182285,-54.278244,-51.832176,-52.302197,-51.528343,-47.851067,-47.59988,-46.730793,-42.41873,-41.45099,-43.446613,-40.5315,-39.74892,-42.774544,-41.937904,-43.538273,-48.145298,-47.00345,-49.368706,-51.231876,-53.24081,-54.338276,-53.141697,-54.354267,-49.635162,-47.52551,-45.530296,-45.244186,-45.354702,-46.50629,-46.922,-45.992844,-44.490974,-46.24057,-47.273796,-50.483387,-54.52027,-54.543583,-55.65757,-54.73033,-55.782967,-53.3618,-52.59664,-53.242744,-53.553997,-54.197567,-54.160908,-53.909912,-51.27456,-48.902885,-51.871662,-62.38926,0
-133.62555,119.792046,-6.7152553,20.757313,5.4031386,6.874099,0.31217265,2.2764313,-8.45573,1.4429055,-13.363366,3.3035212,-5.842165,-35.476612,-32.919933,-28.278936,-13.920311,-12.772136,-23.907085,-26.870123,-22.02295,-18.877348,-21.483374,-23.842703,-25.242758,-24.173218,-24.704462,-25.301395,-28.38722,-28.17398,-27.419468,-27.265656,-29.701859,-29.9979,-28.89677,-30.868105,-31.918394,-33.61899,-32.73463,-32.301727,-33.330673,-34.105675,-33.167404,-34.35032,-34.96878,-35.58491,-37.2427,-34.816162,-32.432564,-32.676693,-35.221813,-34.683674,-32.306168,-32.67839,-36.130497,-37.25578,-34.27958,-33.59465,-36.348675,-38.02369,-35.80023,-35.180855,-36.30259,-37.071335,-34.873024,-37.088226,-39.473362,-39.843678,-39.965485,-39.422012,-39.486027,-39.268402,-38.943546,-38.637836,-38.91209,-39.114986,-38.995422,-39.39954,-39.63547,-39.887432,-39.888233,-40.158382,-41.58616,-41.53278,-42.226437,-41.75801,-42.862576,-44.03917,-45.79809,-45.621235,-46.094883,-45.13072,-44.734715,-43.319107,-42.929184,-42.62284,-43.832756,-44.66373,-45.453617,-46.219353,-47.932213,-48.265167,-47.425537,-47.591923,-48.864883,-49.796974,-50.066784,-51.191097,-50.61621,-49.56549,-49.22419,-49.46029,-50.310726,-53.005253,-54.85832,-56.438545,-56.2892,-55.856544,-55.740185,-56.680588,-56.378033,-55.02975,-55.253147,-54.850166,-54.652187,-53.210743,-52.228657,-52.58278,-53.57339,-54.400745,-55.625896,-56.93543,-56.94903,-57.3463,-58.25339,-58.707405,-58.977386,-59.0287,-59.675167,-63.646656,-75.59798,0
-145.41454,129.23111,14.878393,34.713448,5.0806727,9.547363,-19.59936,10.56314,-10.791361,-5.0748744,-7.7584724,5.253688,-4.315566,-28.081764,-33.259792,-25.464148,-11.345467,-13.5493,-28.6943,-28.303097,-18.115644,-16.468042,-22.99166,-24.06848,-23.782364,-24.455212,-25.866924,-23.88182,-24.199928,-25.414371,-25.796846,-22.885471,-22.333782,-27.397957,-31.599342,-32.70529,-30.672731,-32.44733,-34.592213,-35.211964,-34.810078,-35.54647,-37.035824,-38.619576,-38.79266,-39.11763,-39.888813,-40.16525,-39.907486,-39.280598,-39.968773,-41.15978,-39.93293,-39.458,-40.671806,-41.68825,-41.209026,-40.54846,-42.15427,-43.92653,-43.85083,-42.849777,-44.647194,-46.5077,-45.551216,-45.02605,-46.521,-45.6381,-44.446793,-45.0447,-44.799328,-44.354366,-43.328217,-44.25052,-43.875645,-43.260197,-43.772198,-43.146904,-44.01487,-45.95145,-46.417027,-46.398506,-46.124332,-45.499596,-45.41637,-43.684856,-42.27516,-42.430237,-42.436634,-43.712578,-45.721516,-47.16265,-50.33272,-53.493885,-53.863445,-55.10535,-55.715107,-55.395023,-55.802364,-55.92205,-54.544994,-53.146263,-50.79242,-49.924465,-49.95956,-50.033546,-51.07391,-52.941124,-55.31745,-56.84483,-57.32445,-56.76057,-54.933445,-53.465694,-53.008835,-52.2605,-52.0523,-53.584396,-55.740135,-56.278725,-55.406227,-54.240807,-52.246536,-51.44557,-52.204792,-53.311333,-55.67498,-57.687614,-58.575325,-59.38002,-60.683422,-61.845642,-62.467743,-63.52923,-64.67694,-64.754776,-64.620766,-65.57951,-66.43137,-70.215645,-76.631676,0
-134.748,85.0982,-3.7429676,20.081676,-4.531116,-21.649347,-30.184147,-11.578311,-24.050344,-12.674151,-10.332186,-4.265718,-9.383588,-57.90599,-52.36926,-48.527496,-46.139927,-35.36862,-33.183693,-31.407362,-31.192984,-33.982563,-34.191635,-32.4319,-30.250368,-28.333294,-27.326817,-24.955193,-22.921568,-21.717068,-24.620758,-26.420923,-27.463785,-28.09645,-29.49104,-30.454815,-31.182793,-32.578613,-34.73188,-36.649532,-37.654087,-36.621387,-37.82777,-41.073128,-40.14393,-40.085705,-42.751232,-44.547897,-45.241615,-43.287926,-41.61911,-42.03575,-42.455265,-44.15144,-45.302303,-46.31717,-46.114002,-46.915977,-46.71323,-43.84995,-43.760387,-44.03927,-44.114273,-44.98496,-46.56042,-46.030407,-45.780033,-44.99849,-44.92855,-45.619305,-44.937878,-45.153927,-44.12832,-44.707474,-45.088787,-44.40192,-43.738323,-43.240692,-42.402477,-43.303783,-42.340717,-41.4448,-42.282536,-41.426876,-42.591442,-43.26121,-45.30683,-45.384724,-44.582767,-44.76151,-44.380196,-43.385242,-43.13909,-43.7334,-44.80472,-46.6476,-47.6863,-47.977577,-46.66216,-47.295372,-49.50689,-50.7545,-52.026966,-51.97437,-54.642986,-57.041237,-57.615005,-56.66851,-55.848454,-52.790997,-49.622215,-47.927254,-47.828922,-48.022858,-49.421333,-50.954254,-51.933853,-54.361626,-55.605732,-57.38988,-57.628555,-56.899868,-56.619343,-57.133347,-55.765106,-53.5034,-52.04084,-53.576477,-55.644733,-55.74877,-54.05189,-52.708015,-52.356514,-53.77259,-56.830063,-57.800694,-59.906643,-60.725204,-60.77948,-63.79864,-72.53538,0
-179.14597,79.49089,-2.4795966,-16.672224,-22.660242,-13.442676,-25.370363,-27.114815,-2.1161158,-8.435587,-15.745565,-8.484983,5.238146,-68.63039,-56.643127,-55.67973,-54.939865,-48.034748,-47.275764,-41.17729,-37.023174,-35.43653,-30.916811,-29.74944,-34.506516,-38.891285,-37.885094,-33.68984,-34.621037,-36.393406,-35.853302,-34.02226,-34.683292,-28.315939,-24.02592,-25.167957,-31.470287,-35.789097,-37.49491,-37.17412,-36.9195,-35.575474,-33.32426,-33.185703,-35.270966,-36.417744,-38.665424,-42.10483,-41.296146,-40.36153,-40.91748,-43.665565,-43.958282,-43.594173,-43.873013,-43.327404,-37.987587,-36.693985,-40.16292,-43.99414,-47.696594,-48.613544,-47.212677,-43.177254,-44.193966,-43.162266,-42.698277,-46.786873,-48.45178,-46.451916,-45.206158,-43.64813,-44.89976,-43.801777,-43.413944,-47.196964,-46.40346,-44.390434,-43.13188,-42.87106,-44.328613,-47.94451,-47.214462,-48.847664,-54.75301,-55.69673,-57.489685,-59.769634,-59.147034,-58.655838,-57.60755,-56.402252,-55.921883,-57.642662,-55.4995,-52.31098,-51.198456,-50.67445,-50.444855,-51.65483,-50.073925,-51.384827,-49.086,-50.48161,-52.65493,-52.685524,-53.815723,-53.25155,-53.652836,-52.473103,-54.49373,-54.412205,-55.463345,-55.073547,-54.359165,-55.474453,-52.582718,-52.5346,-53.20458,-54.62525,-56.446552,-54.32565,-55.024418,-55.616856,-55.730717,-57.801823,-58.46928,-58.965908,-59.716583,-61.10519,-61.41667,-60.48155,-58.477432,-57.52858,-55.76488,-54.67924,-53.247078,-52.468746,-52.768444,-56.104733,-65.06377,0
-223.6659,78.64625,24.283026,-1.4997387,-48.160706,-9.33135,-26.683746,-34.004562,5.485296,-15.645224,-26.68393,-1.2686874,-10.32742,-70.73434,-68.94252,-60.137787,-58.647438,-51.98553,-45.85325,-36.5619,-32.80138,-34.91242,-35.439995,-37.16708,-38.46403,-37.579277,-38.091576,-33.00981,-32.434593,-34.8792,-36.263145,-32.306435,-30.64565,-30.508335,-30.31824,-31.739744,-34.5443,-37.691685,-40.69334,-42.527138,-41.654644,-38.48447,-36.289425,-36.106377,-37.79234,-38.492725,-40.657806,-43.3747,-43.590183,-43.351025,-43.687107,-45.63947,-47.118587,-48.84268,-50.290398,-49.843334,-49.21102,-50.240017,-50.86455,-53.50574,-54.047695,-53.904613,-53.073505,-51.684406,-50.864437,-54.421036,-57.113045,-57.914845,-57.40441,-56.54863,-55.41144,-55.438255,-55.193222,-53.14738,-52.975864,-54.043247,-54.868195,-54.89274,-54.42583,-55.149235,-57.352627,-57.235992,-58.36826,-59.930515,-61.780945,-61.042427,-61.55813,-64.19515,-66.31801,-65.28478,-63.869427,-64.66129,-64.42966,-63.765244,-63.801323,-63.071564,-62.215168,-61.72681,-59.382477,-57.818024,-54.725983,-51.321064,-49.223595,-46.550488,-45.03055,-44.091873,-44.78582,-45.53765,-46.078266,-48.375683,-50.435863,-53.817795,-55.57429,-55.771545,-56.998234,-58.303196,-59.045975,-58.186615,-56.93306,-57.880207,-59.524452,-60.124565,-57.915947,-55.17542,-55.662685,-59.10939,-61.6019,-64.18584,-63.526787,-63.027157,-63.242508,-63.566208,-63.196903,-62.785892,-62.89401,-61.49523,-60.837364,-60.203278,-58.957146,-60.62906,-68.669876,0
-171.23987,56.98236,4.7473397,19.205519,-33.57522,-30.48258,-27.945322,-14.902253,-7.7342463,-26.068947,-4.971539,-12.670676,1.9829649,-66.25105,-64.68643,-60.53218,-55.410572,-45.223415,-38.09234,-35.00782,-36.69769,-36.229565,-32.937164,-31.44479,-32.45364,-31.523832,-29.642824,-31.368027,-36.13304,-36.539738,-32.767147,-29.610554,-28.318115,-26.100323,-27.65251,-30.538359,-32.78661,-34.814003,-34.902267,-34.420746,-33.601353,-34.147778,-35.03482,-36.61159,-38.690098,-40.873207,-41.895653,-42.401127,-41.915817,-43.65656,-43.431385,-45.435352,-47.314507,-45.526905,-43.337334,-44.48495,-47.052143,-46.270916,-47.654713,-47.05428,-47.19301,-48.35719,-49.91926,-52.235424,-53.91484,-55.18704,-56.351597,-53.48372,-52.03523,-51.49197,-50.38459,-49.337116,-51.14787,-50.624912,-50.533623,-51.346207,-48.050613,-46.89,-47.383167,-44.83378,-42.816956,-43.86081,-45.11058,-43.79592,-43.241184,-44.699234,-45.718956,-47.163284,-46.631557,-46.57473,-47.607616,-47.774857,-48.285873,-48.24912,-49.14942,-48.159573,-45.70418,-44.825714,-44.326252,-44.434097,-43.96045,-46.582127,-48.44566,-48.224434,-49.627815,-49.067913,-48.40904,-48.1735,-47.356953,-47.281605,-48.284153,-48.144787,-46.837955,-44.923412,-45.173492,-46.357243,-47.02169,-46.157097,-48.223457,-49.069218,-49.020615,-48.237064,-50.48042,-52.258663,-54.334446,-57.68501,-59.660816,-61.655437,-62.590366,-61.568752,-59.661045,-57.76971,-57.485764,-57.82614,-56.027077,-54.038994,-53.16816,-52.410614,-50.161884,-52.255802,-62.146996,0
-194.2905,76.27724,-18.096521,-14.950728,-24.427952,-28.155472,-34.78905,-8.967853,-9.024214,-18.877956,-5.0200515,-14.616302,-1.6905874,-73.44121,-62.760715,-60.83466,-58.583683,-53.405872,-52.10238,-49.33291,-47.34252,-43.41476,-36.81454,-33.291786,-34.17609,-34.90111,-36.198616,-39.109726,-41.22966,-40.388218,-37.848625,-35.459713,-32.21839,-29.974007,-30.149487,-32.841347,-34.83139,-33.80989,-32.031075,-32.297836,-34.635086,-36.787006,-37.690586,-37.464912,-37.806286,-38.7621,-39.841167,-41.672073,-41.81851,-42.204857,-41.57937,-40.425716,-40.134045,-39.89578,-38.678677,-41.597507,-43.553978,-45.431263,-47.75392,-49.263374,-49.1996,-47.488045,-48.394485,-47.73746,-46.758644,-47.4461,-48.88228,-49.361202,-50.39184,-50.20933,-48.82471,-46.21785,-44.408215,-44.361973,-43.85012,-45.606026,-47.282967,-47.264736,-45.26951,-44.597958,-45.376637,-45.265526,-46.44256,-46.763893,-48.471123,-52.140118,-51.544304,-50.73001,-49.20611,-48.257996,-49.941208,-51.100273,-52.04727,-52.39727,-51.91287,-51.187912,-50.94087,-52.733658,-55.456142,-55.39409,-56.538704,-58.65334,-60.109394,-59.578663,-60.445454,-60.94065,-59.497387,-57.32607,-56.418613,-54.304615,-53.889477,-54.156216,-54.760643,-54.443844,-53.451374,-51.296757,-52.21252,-51.75439,-51.690033,-52.970234,-54.427696,-57.200912,-60.613853,-64.50481,-63.925133,-62.31911,-62.187317,-60.569134,-59.758076,-59.192955,-57.86844,-57.586815,-58.95143,-60.08964,-61.26386,-63.43485,-60.990395,-59.197056,-58.143314,-59.529392,-66.14512,0
-152.48494,110.812805,-35.922424,4.34906,-13.826113,-7.8407526,-22.468658,-19.681696,-9.720495,-8.51838,-13.8115225,-1.8247051,-13.135199,-53.816013,-52.562935,-50.68681,-48.296486,-45.535725,-40.18254,-27.647825,-22.692343,-26.697899,-34.172607,-35.80231,-35.454967,-36.184536,-30.216658,-24.626057,-24.822802,-26.566425,-29.050724,-32.63431,-32.805656,-27.485664,-24.546005,-26.612148,-31.149496,-33.60898,-33.4765,-34.278004,-35.059547,-35.3643,-34.036522,-35.00024,-35.187527,-36.428112,-35.545063,-33.3012,-34.859795,-36.03759,-37.877373,-38.44595,-40.16772,-41.07964,-38.95891,-36.941643,-34.025925,-36.0045,-40.305336,-40.07271,-40.51766,-41.202286,-39.225513,-35.570557,-36.354424,-36.10992,-37.417652,-37.761852,-36.980408,-36.370903,-37.90965,-39.11846,-40.882526,-37.109406,-36.48026,-40.73298,-42.576073,-41.215286,-38.70448,-41.16644,-41.35222,-40.023525,-40.31578,-42.24481,-43.6644,-45.676888,-45.266605,-46.1295,-46.795506,-46.57902,-47.614815,-48.418686,-47.271442,-48.20257,-49.22555,-47.945576,-49.74623,-48.05513,-48.5656,-50.292343,-50.317093,-51.804703,-51.03459,-50.923332,-49.120316,-48.829433,-50.007107,-49.7847,-50.761444,-50.861626,-50.83963,-50.815987,-52.286556,-53.851048,-54.67363,-57.009403,-58.69886,-60.24629,-60.444717,-60.056736,-61.142773,-60.582222,-59.82013,-59.683277,-60.831604,-60.33181,-59.866306,-59.63734,-59.806293,-60.871475,-61.643635,-62.038082,-63.152,-63.709923,-63.899643,-63.520306,-63.504204,-63.518127,-65.74054,-67.83784,-74.694595,0
